"produkt_id";"sku";"cena";"ilosc"
20326489;66188;598.88;0
20549927;70552;1098.88;0
20363994;NO-NOMODEL-TW-E6-RW-NC;;1
20363972;HP-Z400-TW-XEW-1000-RW-W7PR;;1
20363976;HP-Z420-TW-XEE-500-RW-W7PR;;1
20363977;HP-Z820-TW-XEE-300-DVD-W7PR;;1
20378498;70378;698.88;0
20378811;70408;698.88;0
20382692;70416;1275.55;0
20394238;70418;1048.44;0
20394445;70422;1422.22;1
20396659;70410;748.44;0
20407166;LCD-13-SLIM-40D-BOK;;0
20420626;70424;1298.88;0
20420723;70432;844.44;0
20423060;70436;922.22;0
20423161;70446;798.88;7
20423291;70488;968.55;0
20821423;NO-MODELNOMODEL-DT-I53-250S-RW-W;;0
20821422;NO-MODELNOMODEL-DT-I53-1000-RW-W;;0
20821419;NO-MODELNOMODEL-DT-I32-90S-RW-W7;;0
20821418;NO-MODELNOMODEL-DT-I32-120S-RW-W;;0
20553022;70658;2898.88;0
20569943;66254;788.88;1
20573322;70504;665.22;0
20573681;70506;777.77;0
20573726;70502;795.55;0
20573755;70508;968.55;1
20620395;71056;;1
22682766;60798;;0
20620398;71062;;1
20620401;71068;;1
20620402;71070;;1
20620403;71072;;1
20620404;71074;;1
20620405;71076;;1
22682690;60554;;0
22682523;59834;;0
22682522;59832;;0
20620412;71090;;1
22682434;59400;;0
20620418;71102;;0
20620419;71104;;0
20620423;71112;;1
20620424;71114;;1
20620425;71116;;1
20620426;71118;;1
20620427;71120;;1
20620428;71122;;1
20620429;71124;;1
20620430;71126;;1
20620431;71128;;1
20620432;71130;;1
20620433;71132;;1
20620434;71134;;1
20620435;71136;;1
20620436;71138;;1
20620438;71142;;1
20620439;71144;;1
20620440;71146;;1
20620442;71150;;1
22682355;58946;;0
22682593;60180;;0
20620462;71184;;1
20620472;71204;;1
20620473;71206;;1
20620474;71208;;1
20623059;70518;735.22;0
20623561;70780;865.55;0
20628421;70782;998.88;0
20631638;70778;828.22;1
20635865;DL-7010-SL-PEN2-320-RW-W7PR+B;465.55;142
21053704;102612;696.66;1
21325847;BL_DOPLATA200;;2000
21050586;102762;1095.55;0
21325501;BL_KBDK120;;2000
21325448;BL_GTX1050;;2000
20640627;64004;532.22;0
20641619;70634;1198.88;0
20641621;70510;898.88;0
20641556;70638;1322.22;0
20642016;70602;888.88;0
20642211;70630;998.88;0
20642448;69362;1142.22;1
20642654;70692;2222.22;0
21325851;BL_DOPLATA45;;2000
20643203;DL-990-SL-I72-250-RW-NC+1;998.88;0
21325858;BL_DOPLATA76;;2000
21325856;BL_DOPLATA600;;2000
20650201;70704;2222.22;0
20650255;70708;1822.22;0
20650526;HP-6200-TW-I52-250-RW-NC+1;555.55;0
20738903;71176;798.88;0
21631157;103300;777.77;0
21641003;103330;415.05;0
21646010;103372;942.22;2
21652901;103378;1095.55;1
21887234;103336;1722.22;0
22682413;59226;;0
21679374;103308;955.55;0
21746469;LN-M81-DT-I52-250-RW-W7PR;;0
21746467;LCD-PH-220S2-KLA;;1
21746466;FJ-E9900-DT-I35-500-RW-W7PR;;1
21746463;DL-3010-DT-PEN6-250-DVD-W7PR;;1
21746462;DL-3010-DT-PEN2-250-DVD-W7PR;;1
21746460;46452;;1
21750116;102602;;1
22682456;59446;;0
22682457;59454;;0
21750119;102608;;1
22682382;59092;;0
22682381;59090;;0
22682380;59088;;0
21750125;102638;;1
22682659;60376;;0
22682656;60358;;0
21750130;102708;;1
21750132;102710;;0
21750138;102764;;1
21750141;102770;;0
21750148;103352;;0
21750151;103358;;1
21750152;103382;;1
21750157;DL-790-DE-I52-250-RW-W7PR;;0
21750158;DL-790-SL-I32-250-RW-NC;;0
21750159;DL-790-SL-I52-500-DVD-W7PR;;1
21750160;DL-790-TW-I72-500-RW-W7PR;;1
21750164;DL-T1650-TW-E3-260S-RW-W7PR;;1
21750165;DL-T1700-TW-E3V3-260S-RW-W7PR;;10
21750166;DL-T1700-TW-I74-260S-DVD-W7PR;;0
21750167;DL-T1700-TW-I74-260S-DVD-W8PR;;0
21750168;DL-T1700-TW-I74-750-RW-W7PR;;1
21750170;FJ-P520-TW-I54-500-RW-W8PR;;1
21750171;FJ-P710-TW-I33-250-RW-W7HP;;7
21750173;FJ-P710-TW-I53-500-RW-NC;;0
21750174;FJ-P910-TW-I53-500-RW-W7PR;;1
21750175;FJ-P920-TW-I54-500-RW-W8PR;738.22;2
21750176;HP-400G1-DT-PEN3-250-RW-W8PR;;0
21750178;HP-600G1-TW-I54-500-RW-W7PR;;5
21750179;HP-600G1-TW-I54-500-RW-W8PR;;1
21750180;HP-6300-DT-I53-500-RW-W8PR;;6
21750181;HP-6300-TW-I53-500-RW-NC;465.55;0
21750183;HP-6300-TW-I53-500-RW-W7PR;518.08;3
21750184;HP-6300-TW-I53-500-RW-W8PR;518.08;1
21750185;HP-800G1-DT-I54-130S-RW-W8PR;975.55;0
21750187;HP-800G1-DT-I54-130S-W7PR;922.22;0
21750188;HP-800G1-TW-I54-1000-RW-NC;;0
21750189;HP-800G1-TW-I54-1000-RW-W7PR;;7
21750191;HP-800G1-TW-I54-500-RW-W7PR;;3
21750192;HP-800G2-DT-I56-500-RW-W8PR;;3
21750193;HP-800G2-US-I56-130S-W10PR;;0
21750194;HP-8200-DT-I32-500-DVD-W7PR;392.22;4
21750195;HP-8200-DT-I52-500-DVD-W7PR;;7
21750196;HP-8200-DT-I72-500-RW-W7PR;;1
21750197;HP-8200-US-I52-500-RW-NC;398.88;1
21750198;HP-8200-US-I52-500-RW-W7PR;487.55;81
21750199;HP-8300-DT-I33-250-DVD-W7PR;;6
21750201;HP-8300-DT-I33-500-DVD-W7PR;395.55;2
21750202;HP-8300-DT-I53-250-RW-W7PR;;1
21750203;HP-8300-DT-I53-250-RW-W8PR;598.88;16
21750204;HP-8300-DT-I53-500-DVD-W7PR;;0
21750206;HP-8300-DT-I53-500-RW-W7HP;;0
21750207;HP-8300-DT-I53-500-RW-W7PR;;17
21750208;HP-8300-DT-I73-500-RW-W7PR;;0
21750210;HP-8300-TW-I53-250-RW-W7PR;;5
21750211;HP-Z420-TW-E5V2-260S-RW-W7PR;;0
21750212;LCD-DL-2707-KLA;;3
21750214;LCD-DL-E2211-KLA;;3
21750215;LCD-DL-G2410-KLB;;1
21750216;LCD-DL-P190S-KLB;;2
21750218;LCD-DL-P1913-KLA;;1
21750220;LCD-DL-P1914-KLA;;1
21750221;LCD-DL-P2012-KLA;;1
21750222;LCD-DL-P2210-KLB;;3
21750223;LCD-DL-P2213-KLB;;3
21750224;LCD-DL-P2312-KLB;215.05;2
21750225;LCD-DL-P2314-KLB;;5
21750226;LCD-DL-P2414-KLB;;12
21750227;LCD-DL-U2212-KLB;;1
21750229;LCD-DL-U2412-KLB;;3
21750231;LCD-DL-U2711-KLB;;2
21750232;LCD-EZ-EV2736-KLA;;1
21750233;LCD-FJ-B24W-7-KLB;;0
21750235;LCD-FJ-P24W-6-KLA;;2
21750236;LCD-HP-LA2205-KLB;;4
21750237;LCD-HP-P221-KLA;;2
21750239;LCD-HP-Z23I-KLA;;30
21750240;LCD-HP-Z23I-KLC;;1
21750241;LCD-HP-Z27I-KLC;;1
21750243;LCD-LN-D221-KLA;;2
21750244;LCD-LN-L2240-KLA;;3
21750246;LCD-LN-LT2252-KLB;;1
21750247;LCD-LN-LT2452-KLA;;39
21750248;LCD-LN-LT2452-KLB;;2
21750250;LCD-LN-LT2452-KLC;;0
21750252;LCD-PH-272B4QPJCB-KLA;;1
21750253;LCD-PH-272B4QPJCB-KLC;;1
21750254;LCD-SM-P2770FH-KLA;;0
21750256;LCD-SM-S27B350H-KLA;;0
21750257;LN-M900-DT-I56-500-RW-W10PR;;0
21750258;LN-P300-TW-E3V3-500-RW-W7PR;;8
21750260;LN-P500-TW-E5V3-256S-RW-W7PR;;0
22683493;71200;;0
22683492;71194;;0
22683490;71190;;0
22683491;71192;;0
22683488;71188;;0
22683486;71178;;1
22683484;71172;;0
22683485;71174;;0
22683482;71170;;0
22683481;71168;;0
22683479;71158;;0
22683480;71160;;0
22683476;71152;;0
22683475;71148;;0
22683474;71140;;0
22683472;71110;;0
22683470;71108;;0
22683469;71106;;0
22683467;71100;;0
22683466;71098;;0
22683463;71094;;0
22126117;70742;1922.22;0
22683461;71092;;0
22683460;71088;;0
22683458;71084;;0
22683455;71082;;0
22683454;71080;;0
22683451;71064;;0
22683452;71066;;0
22683453;71078;;0
22683447;71058;;0
22683448;71060;;0
22683443;70774;;0
22683441;70768;;0
22683440;70756;;0
22683439;70752;;0
22683437;70750;;0
22683459;71086;;0
22683435;70744;;0
22683434;70740;;0
22683433;70738;;0
22683432;70728;;0
22683427;70724;;0
22683426;70706;;0
22683424;70702;;0
22683422;70672;;0
22683423;70700;;0
22683419;70656;;0
22683420;70670;;0
22683418;70654;;0
22683429;70726;;0
22683416;70618;;0
22683414;70564;;0
22683415;70572;;0
22683413;70546;;0
22683410;70540;;0
22683411;70542;;0
22683409;70538;;0
22683407;70532;;0
22683406;70516;;0
22683404;70514;;0
22683403;70490;;0
22683401;70428;;0
22683402;70430;;0
22683400;70426;;0
22683399;70420;;0
22683398;70404;;0
22683397;70392;;0
22683395;70390;;0
22683393;70376;;0
22683394;70388;;0
22683392;70014;;0
22683389;69984;;0
22683383;69966;;0
22683384;69970;;0
22683382;69954;;0
22683380;69950;;0
22683379;69946;;0
22683378;69928;;0
22683376;69916;;0
22683375;69914;;0
22683373;69906;;0
22683372;69904;;0
22683369;69880;;0
22683368;69856;;0
22683364;69770;;0
22683363;69752;;0
22176185;70762;10742.2;1
22683360;69660;;0
22683359;69640;;0
22683357;69632;;0
22683355;69630;;0
22683354;69622;;0
22683352;69614;;0
22683351;69600;;0
22683350;69590;;0
22683348;69574;;0
22683345;69572;;1
22683343;69566;;0
22683342;69558;;0
22683340;69516;;0
22683338;69514;;0
22683337;69504;;0
22683334;68850;;0
22683333;68830;;0
22683331;68718;;0
22683330;68696;;0
22683328;68686;;0
22683327;68684;;0
22683326;68680;;0
22683322;68660;;0
22683323;68666;;0
22683324;68672;;0
22683318;68630;;0
22683319;68638;;0
22683320;68656;;0
22683321;68658;;0
22683315;68612;;0
22683316;68622;;0
22683314;68610;;0
22683310;68598;;0
22683311;68606;;0
22683308;68576;;0
22683306;68450;;1
22683305;68448;;0
22683303;68432;;0
22683301;68430;;0
22683299;68426;;0
22683298;68422;;0
22683296;68356;;0
22683291;68256;;0
22683292;68284;;0
22683293;68292;;0
22683294;68334;;0
22683287;68242;;0
22683289;68248;;0
22683282;68162;;0
22683283;68170;;0
22683284;68240;;0
22683277;68146;;0
22683278;68156;;0
22683280;68158;;0
22683273;68136;;0
22683276;68142;;0
22683270;68132;;0
22683271;68134;;0
22683268;68130;;0
22683266;68118;;0
22683261;68108;;0
22683262;68110;;0
22683263;68112;;0
22683265;68116;;0
22683257;68060;;0
22683258;68062;;0
22683252;68008;;0
22683253;68014;;0
22683254;68040;;0
22683256;68054;;0
22683249;67442;;0
22683246;67432;;0
22683247;67438;;0
22683244;67430;;0
22683242;67428;;0
22683241;67412;;0
22683240;67178;;0
22683239;67170;;0
22683237;67168;;0
22683236;67142;;0
22683235;67132;;0
22683233;67124;;0
22683232;67106;;0
22683230;67070;;0
22683229;66358;;0
22683228;66346;;0
22683227;66336;;0
22683226;66318;;0
22683224;66288;;0
22683222;66282;;0
22683221;66272;;0
22683220;66262;;0
22683219;66244;;0
22683218;66242;;0
22683216;66240;;0
22683215;66238;;0
22683213;66236;;0
22683211;66206;;0
22683210;66198;;0
22683208;66196;;0
22683207;66192;;0
22683206;66184;;0
22683205;66154;;0
22683204;66148;;0
22683203;66140;;0
22683200;66054;;0
22683201;66138;;0
22683198;66046;;0
22683197;66044;;0
22683193;65724;;0
22683194;65738;;0
22683195;65982;;0
22683192;65708;;0
22683190;65700;;0
22683189;65292;;0
22683188;65166;;0
22683187;64542;;0
22683186;64534;;0
22683185;64510;;0
22683183;64500;;0
22683182;64498;;0
22683181;64490;;0
22683180;64476;;0
22683178;64458;;0
22683177;64456;;0
22683175;64438;;0
22683171;64432;;0
22683173;64434;;0
22683165;64396;;0
22683166;64418;;0
22683168;64424;;0
22683169;64430;;0
22683160;64390;;0
22683162;64392;;0
23669296;HP-8300-US-I53-320-RW-W7PR+6;835.55;6
22683157;64384;;0
22683152;63980;;0
22683153;64032;;0
22683154;64038;;0
22683155;64120;;0
22683156;64374;;0
22683146;63948;;0
22683147;63966;;0
22683148;63976;;0
22683151;63978;;0
22683143;63778;;0
22683145;63930;;0
22683140;63714;;0
22683141;63742;;0
22683142;63774;;0
22683139;63706;;0
22683134;63626;;0
22683135;63650;;0
22683137;63698;;0
22683138;63702;;0
22683130;63570;;0
22683131;63594;;0
22683132;63610;;0
22683126;62802;;0
22683127;62806;;0
22683128;63536;;0
22683124;62798;;0
22683125;62800;;0
22683120;62776;;0
22683121;62778;;0
22683122;62790;;0
22683118;62772;;0
22683114;62762;;0
22683116;62764;;0
22683112;62758;;0
22683113;62760;;0
22683111;62684;;0
22683108;62680;;0
22683107;62676;;0
22683106;62674;;0
22683103;62664;;0
22683102;62662;;0
22683099;62658;;0
22683098;62636;;0
22683097;62634;;0
22683096;62632;;0
22683094;62628;;0
22683093;62626;;0
22683043;62466;;0
22683044;62492;;0
22683087;62604;;0
22683101;62660;;0
22683091;62622;;0
22683089;62616;;0
22683090;62618;;0
22683088;62612;;0
22683075;62574;;0
22683086;62600;;0
22683084;62598;;0
22683083;62596;;0
22683049;62498;;0
22683077;62578;;0
22683078;62580;;0
22683079;62582;;0
22683080;62584;;0
22683081;62592;;0
22683074;62572;;0
22683073;62568;;0
22683072;62566;;0
22683070;62554;;0
22683069;62550;;0
22683068;62548;;0
22683066;62546;;0
22683065;62542;;0
22683063;62540;;0
22683062;62536;;0
22683060;62530;;0
22683061;62532;;0
22683054;62512;;0
22683055;62520;;0
22683056;62526;;0
22683053;62510;;0
22683050;62500;;0
22683051;62504;;0
22683052;62506;;0
22683059;62528;;0
22683110;62682;;0
22683046;62494;;0
22683042;62460;;0
22683041;62454;;0
22683040;62452;;0
22683035;62436;;0
22683036;62438;;0
22683037;62440;;0
22683038;62442;;0
22683047;62496;;0
22683033;62430;;0
22683034;62434;;0
22683029;62336;;0
22683031;62426;;0
22683032;62428;;0
22683013;62302;;0
22683027;62334;;0
22683026;62330;;0
22683024;62320;;0
22683025;62322;;0
22683023;62318;;0
22683019;62308;;0
22683020;62312;;0
22683022;62314;;0
22683016;62304;;0
22683017;62306;;0
22683012;62298;;0
22683011;62296;;0
22683010;62294;;0
22683008;62290;;0
22683076;62576;;0
22683007;62288;;0
22680751;104146;;0
22683005;62278;;0
22683006;62282;;0
22683000;62268;;0
22683002;62274;;0
22683003;62276;;0
22682998;62232;;0
22682999;62266;;0
22682994;62212;;0
22682995;62214;;0
22682996;62222;;0
22682993;62204;;0
22682992;62200;;0
22682991;62196;;0
22682989;62168;;0
22682987;62164;;0
22682986;62162;;0
22682985;62160;;0
22682983;62158;;0
22682982;62156;;0
22682981;62152;;0
22682980;62148;;0
22682979;62146;;0
22682977;62142;;0
22682975;62138;;0
22682974;62136;;0
22682973;62134;;0
22682971;62130;;0
22682970;62128;;0
22682969;62126;;0
22682968;62124;;0
22682967;62116;;0
22682966;62114;;0
22682965;62110;;0
22682964;62108;;0
22682963;62102;;0
22682960;62098;;0
22682958;62090;;0
22682959;62096;;0
22682957;61676;;0
22682956;61674;;0
22682955;61672;;0
22682954;61668;;0
22682952;61666;;0
22682950;61664;;0
22682949;61662;;0
22682948;61660;;0
22682946;61654;;0
22682945;61652;;0
22682944;61650;;0
22682943;61648;;0
22682942;61646;;0
22682941;61642;;0
22682938;61638;;0
22682937;61630;;0
22682936;61628;;0
22682935;61626;;0
22682934;61624;;0
22682933;61622;;0
22682932;61620;;0
22682931;61618;;0
22682929;61616;;0
22682928;61614;;0
22682925;61610;;0
22682926;61612;;0
22682923;61608;;0
22682921;61604;;0
22682922;61606;;0
22682920;61600;;0
22682919;61598;;0
22682918;61596;;0
22682915;61594;;0
22682914;61592;;0
22682912;61588;;0
22682913;61590;;0
22682911;61586;;0
22682909;61582;;0
22682910;61584;;0
22682907;61578;;0
22682905;61576;;0
22682902;61574;;0
22682901;61570;;0
22682900;61568;;0
22682897;61564;;0
22682899;61566;;0
22682895;61560;;0
22682896;61562;;0
22682892;61548;;0
22682893;61550;;0
22682891;61546;;0
22682890;61544;;0
22682889;61542;;0
22682887;61540;;0
22682885;61532;;0
22682886;61534;;0
22682884;61530;;0
22682883;61528;;0
22682881;61526;;0
22682880;61522;;0
22682879;61506;;0
22682878;61498;;0
22682877;61494;;0
22682876;61492;;0
22682875;61490;;0
22682873;61486;;0
22682872;61484;;0
22682871;61482;;0
22682870;61476;;0
22682869;61474;;0
22682868;61472;;0
22682866;61470;;0
22682865;61460;;0
22682862;61420;;0
22682864;61422;;0
22682861;61418;;0
22682859;61416;;0
22682857;61414;;0
22681353;DL-T3610-TW-E5V2-520-RW-W7PR;;1
22682856;61412;;0
22681352;DL-T1700-TW-E3V3-260-RW-W7PR;;1
22682855;61410;;0
22681351;68994;;1
22682854;61398;;0
22682853;61396;;0
22682852;61394;;0
22682850;61392;;0
22680746;103898;;0
22680570;68535;;1
22680622;HP-800G1-DT-I54-500-W7PR;;5
22680745;103896;;0
22680731;101074;;0
22680732;101262;;0
22680733;101266;;0
22680734;101270;;0
22680735;101272;;0
22680736;103870;;0
22680737;103872;;0
22680738;103876;;0
22680739;103878;;0
22680740;103880;;1
22680741;103882;;1
22680742;103884;;1
22680744;103886;;0
22680747;104138;;0
22680748;104140;;1
22680749;104142;;1
22680750;104144;;1
22680752;104148;;0
22680753;104150;;0
22680754;104152;;0
22680755;104154;;0
22680756;104156;;0
22680757;104158;;0
22680758;47135;;1
22680759;47409;;1
22680760;51897;;1
22680761;54875;;1
22680762;54879;;1
22680763;55657;;1
22680765;57059;;1
22680766;57061;;1
22680767;57063;;1
22680768;57065;;2
22680769;57088;;0
22680771;57090;;1
22680772;57091;;1
22680773;57092;;1
22680774;57093;;1
22680775;57094;;1
22680776;57097;;1
22680777;58470;;1
22680778;58472;;0
22680779;60009;;1
22680780;61254;;1
22680781;61256;;1
22680783;62068;;1
22680784;62069;;1
22680785;68539;;1
22680786;68996;;1
22680863;PRT-HP-CP2025-AKL;;10
22680864;SM-GALXYS44GGT-19506A-KL-NIE-06-;;0
22778141;60009;388.88;1
22777882;58472;342.22;0
22778408;57088;395.55;0
22779522;57090;395.55;1
22775127;55657;444.44;1
22836434;57091;395.55;1
22836479;101270;444.33;0
22836550;104146;298.88;0
22836653;104152;583.41;0
22836839;101262;498.88;0
23662443;LN-M91P-TW-I52-250-DVD-W7PR+3;705.05;2
22852168;103878;455.55;0
22852275;103938;258.55;2
22857346;103880;812.02;1
24005399;104598;;0
22924388;68754;777.77;1
22930242;DL-7010-SL-PEN2-320-RW-W7PR+5;518.55;142
22930409;DL-7010-SL-PEN2-320-RW-W7PR+6;618.55;142
22930466;DL-7010-SL-PEN2-320-RW-W7PR+8;808.55;142
22934071;103882;688.88;1
22934275;103884;688.88;1
22934375;57093;422.22;1
22934462;57094;422.22;1
23662451;LN-M91P-TW-I52-250-DVD-W7PR+8;962.22;2
23291012;HP-800G1-DT-I54-500-RW-W8PR+5;897.22;57
22969570;LCD-SM-LH46MECPLGCEN-KLB;;6
23009105;68688;598.88;0
23009344;62068;388.88;1
23009391;54879;398.88;1
23009450;61254;365.55;1
23662437;LN-M91P-TW-I52-250-DVD-W7PR+5;672.22;2
